sentence,FOOD,PRICE,SERVICE,AMBIENCE
"음식은 훌륭하고, 풍부하고 파스타 갓 구운 반죽이 피자 맛있습니다.",2,0,0,0
음식은 훌륭합니다.,2,0,0,0
음식은 훌륭합니다... 특히 셰프 시식 메뉴와 다양한 와인 셀렉션에서 좋아하는 와인 한 병(혹은 두 병!)을 주문하면 더욱 맛있습니다.,2,0,0,0
음식은 훌륭해요.,2,0,0,0
"음식은 훌륭했고 서비스도 훌륭했지만, The Four Seasons를 떠나면서 매우 실망했습니다.",2,0,2,0
"음식은 훌륭했고, 객실은 좋았고, 직원은 정말 대단했습니다.",2,0,2,0
"음식은 훌륭했고, 마가리타도 훌륭했지만, 웨이트리스는 다른 많은 손님들에게 친절하게 대하는 데 너무 바빠서 나와 내 친구를 잘 돌봐줄 시간이 없었습니다.",2,0,1,0
"음식은 훌륭했고, 서비스는 신속하고 친절했지만 지나치게 서두르지 않았습니다.",2,0,2,0
음식은 훌륭했습니다!,2,0,0,0
음식은 훌륭했습니다.,2,0,0,0
음식은 훌륭했지만 인테리어는 약간 개선이 필요했습니다.,2,0,0,1
음식을 맛있고 매콤하게 먹고 싶다면 이 제품이 좋습니다매운맛.,2,0,0,0
"음식을 위해서 간다면, 그만한 가치는 없을 것이다.",1,0,0,0
음식의 프레젠테이션은 추가 보너스였습니다. 맛뿐만 아니라 보기에도 훌륭했어요!,2,0,0,0
음식이 같은 유산을 가지고 있지 않은 것이 너무 안타까웠습니다.,1,0,0,0
음식이 맛있고 고양이들도 좋아해요.,2,0,0,0
"음식이 맛있어요, 거짓말을 할 수가 없어요.",2,0,0,0
음식이 별로 인상적이지 않았어요.,1,0,0,0
음식이 빠르고 효율적으로 준비됩니다.,0,0,2,0
음식이 이렇게 맛있지 않더라도 정원은 밖에 앉아서 휴식을 취하기 좋은 곳입니다.,2,0,0,2
음식이 정말 맛있고 재료도 좋고요.,2,0,0,0
음식이 정말 맛있었어요!!,2,0,0,0
"음식이 훌륭하고, 5개의 레스토랑 중에서 선택할 수 있습니다.",2,0,0,0
"음식이 훌륭하고, 가격도 적당하면서 와인 종류도 다양해요.",2,2,0,0
"음식이 훌륭하고, 바텐더는 한층 더 노력합니다.",2,0,2,0
음식이 훌륭해요!,2,0,0,0
"음식이 조금 아쉬웠습니다.", 1,0,0,0
음식이 생각보다 별로였어요., 1,0,0,0
음식이 그렇게 인상적이지는 않았어요., 1,0,0,0
"음식이 훌륭했고, 매우 깨끗했으며, 엔터테인먼트도 훌륭했고, 직원은 친절했습니다. 전반적으로 환상적인 숙박이었습니다.",2,0,2,0
"음악 재생은 매우 세련되었고, 20-30대 팝 음악이었지만, 사운드 시스템의 서브우퍼가 제 좌석 아래에 있어서 저녁 식사 중간에 귀찮게 되었습니다.",0,0,0,1
"음악이 훌륭하고, 더 좋거나 더 나쁜 밤은 없습니다. 바텐더는 후하게 술을 따르고, 가벼운 분위기가 기분을 좋게 만들어줍니다.",0,0,0,2
이 eXXXtra 스모키쇠고기 스틱를 맛보면 기쁨에 신음할 준비를 하셔야 할 겁니다.,2,0,0,0
이 가격으로는 맨해튼에서 이렇게 맛있게 먹을 수는 없을 거예요.,0,1,0,0
이 간식은 칼로리가 120칼로리에 지방이 6g이라 칼로리를 의식하는 사람들에게도 꽤 괜찮을 듯합니다(?).,2,0,0,0
이 기이하고 낭만적인 트라토리아는 제 맨해튼 레스토랑 목록의 맨 위에 있습니다.,0,0,0,2
이 다소 숨겨진 장소에 도달하는 것은 모험일 뿐만 아니라 표시가 없는 나무 문에 들어가면 선(禪)과 친밀함장식 때문에 더 이상 도시에 있지 않은 것 같은 느낌이 들 것입니다.,0,0,0,2
이 도시 최고의 닭다리 덮밥과 신맛 나는 매콤한 수프!,2,0,0,0
이 도시 최고의 초밥 식당입니다.,2,0,0,0
이 도시에서 가장 친절한 웨이터,0,0,2,0
이 레스토랑에 대한 유일한 단점은 가격입니다.,0,1,0,0
이 레스토랑은 광범위한 와인 리스트와 분위기 잊지 못할 경험을 제공합니다!,0,0,0,2
"이 레스토랑은 매우 훌륭합니다. 가격도 적당하고, 메뉴도 다양하고, 인기가 많습니다.",2,0,0,0
이 맛에 익숙해지려면 약간 시간이 걸릴 수 있습니다. 너무 정통적인 과일 맛이라 여러분이 익숙하게 먹었던 지나치게 달콤한 젤리 맛과는 다릅니다. 하지만 꼭 한 번 시도해볼 만한 가치가 있습니다.,2,0,0,0
이 맛은 찾기가 쉽지 않아요.,0,1,0,0
이 맛이 참 좋아요.,2,0,0,0
이 맛있는 음료에 완전히 빠져버렸어요.,2,0,0,0
"이 맥주는 시중에서 가장 저렴한 맥주 중 하나로, 마시는 사람을 실망시키지 않습니다.",2,2,0,0
"이 모든 것에 더해... 우리가 당신 식당에 온 주된 이유는 밸리댄서를 보기 위해서였는데, 우리는 아직 자리에 앉지 않아서 첫 번째 쇼를 놓쳤고, 두 번째 밸리댄서는 식당 뒤쪽에 있는 두 개의 테이블에서만 춤을 추었고 식당의 반대쪽 절반에는 결코 가지 못했습니다.",0,0,1,0
"이 모텔은 Folsom Street와 나이트라이프 근처에 있어 항상 인기가 많았지만, AAA 1다이아몬드 등급을 받고 객실이 업그레이드되어 더욱 좋아졌습니다.",0,0,0,2
이 바는 견과류가 많이 들어있음에도 불구하고 정말 과일맛이 풍부하고 쫄깃쫄깃합니다.,2,0,0,0
"이 바들도 예외는 아니고, 순전히 건강한 재료들이라 먹어도 괜찮을 것 같아요.",2,0,0,0
이 바에 대해 제가 좋아하는 가장 좋은 점은 과도하게 설탕을 첨가하지 않고 견과류의 밋밋함을 제거할 만큼 적당한 양의 설탕을 첨가했다는 것입니다.,2,0,0,0
이 배치를 다 먹으면 더 살 계획이에요!,2,0,0,0
이 브랜드와 맛이 단연 최고였습니다.,2,0,0,0
이 블루베리 애호가는 말린 블루베리로 가득 찬 초콜릿을 좋아할 것입니다. 이 바삭한 스낵 바에 적절한 블루베리 풍미를 더해보세요.,2,0,0,0
이 빵에는 시금치 버섯 칼초네처럼 오래된 통조림 야채를 넣은 것 같은 냄새가 납니다.,1,0,0,0
이 상품을 강력 추천합니다. 너무 좋아서 예약 배송으로 받았습니다.,2,0,0,0
이 소다 정말 제가 먹어본 소다 중 가장 상큼한 오렌지 맛이에요.,2,0,0,0
"이 숙소는 작은 거리에서 멀리 떨어진 곳에 위치해 있어, 교통 소음이 없습니다.",0,0,0,2
이 술집 너무 맛있어요.,2,0,0,0
이 시럽은 좋은 상품이라 구매했어요.,2,0,0,0
"이 식당의 어느 누구도 어떤 것에 대해서도 확실한 답변을 하지 않았고, 결국 아무도 어떤 일에도 책임을 지지 않았습니다.",0,0,1,0
이 식당의 유일한 좋은 점은 서비스였습니다.,0,0,2,0
"이 식당의 음식은 꽤 좋았지만, 식당 직원은 우리가 온 것에 전혀 무관심한 듯했고, 이런 태도는 서비스 부족으로 드러났습니다.",2,0,1,0
이 와사비를 샀어요. 초밥에 곁들여지는 재료가 너무 맛있어서요. 하지만 조심하세요... 이 재료는 엄청 매워요!,1,0,0,0
"이 요리는 계란, 야채 및 다른 고기에 곁들이면 좋습니다.",2,0,0,0
이 음료는 나에게 부드럽지만 충분히 강한 맛이어서 오전에 마시고 몸이 나른한 오후에 한 잔 마실 수 있었습니다.,2,0,0,0
"이 음식을 먹인 지 일주일이 되었고, 그녀의 중성지방이 정상으로 돌아왔습니다!",0,0,0,0
이 일리 이시모 카푸치노 커피 음료는 얼음 위에 얹어 마시면 정말 맛있어요!,2,0,0,0
"이 작은 깡통은 절반도 채워지지 않았고, 가격 대비 엉터리인 듯합니다.",0,1,0,0
"이 작은 레스토랑은 파리의 특별한 감성이 느껴지는, 아주 아늑한 곳입니다.",0,0,0,2
이 작은 장소는 확실히 내 기대를 뛰어넘었고 돈에 비해 음식이 정말 많습니다.,0,2,0,0
이 작은 장소은 귀엽고 실내 장식 저렴한 도시 가격을 가지고 있습니다.,0,2,0,2
"이 점에 대해서는 반박할 수 없지만, 가격이 너무 비싼 것은 분명합니다.",0,1,0,0
이 점을 알아두세요!!!,1,0,0,0
"이 제품 역시 국내에서 잡은 생선으로 만들어졌고, 아시아에서 통조림으로 만들었지만 BPA가 없어서 업계에서는 흔하지 않습니다.",2,0,0,0
이 제품에 매우 실망했습니다!,1,0,0,0
"이 제품에는 건강에 좋은 통곡물, 건강에 좋은 견과류(전체, 작은 조각이 아님)와 건강에 좋은 과일이 들어 있습니다.",2,0,0,0
"이 제품에는 마그네슘 시트르산이 325mg만 들어 있는데, 정말 시큼해요!!",1,0,0,0
"이 제품은 가격이 너무 비싸고, 곧 더 좋은 제품을 구입할 수 있습니다.",1,1,0,0
"이 제품은 강아지들의 치과 관리에 매우 좋으며, 강아지들은 활동 간식으로 씹는 것을 좋아합니다.",2,0,0,0
이 제품은 그녀가 찾아낸 유일한 제품으로 감미료가 전혀 없어서 맛은 있지만 칼로리가 0이고 가짜 감미료도 없습니다.,2,0,0,0
"이 제품은 두 가지 장점을 모두 갖추고 있으며, 맛이 풍부하고 오래 지속됩니다!",2,0,0,0
"이 제품은 맛이 좋고, 강하지만 쓴맛은 없습니다.",2,0,0,0
이 제품은 멋진 테이크아웃 상자에 담겨 수제 프로스팅과 함께 제공되었습니다. 매우 가볍고 너무 달지 않았습니다.,2,0,0,0
이 제품은 스위스 미스 다이어트 핫 초콜릿보다 훨씬 더 좋습니다.,2,0,0,0
이 제품은 일부 껌에 비해 조금 딱딱하기 때문에 Wrigley의 Doublemint와 함께 마시는 것을 좋아합니다.,2,0,0,0
"이 제품은 절대 최고의 품질을 자랑하며, 훌륭한 간식이 됩니다.",2,0,0,0
이 제품은 제 주에서는 판매되지 않기 때문에 다른 브랜드의 제품과 가격을 어떻게 비교해야 할지 모르겠습니다.,0,1,0,0
이 제품은 좋지 않으며 일관성이 떨어집니다.,1,0,0,0
"이 제품은 지방 함량이 다소 낮기 때문에(즉석섭취 가능한 대부분의 아시아 또는 아대륙 ""식사"") 저에게 매력적이었습니다.",2,0,0,0
이 제품을 발견하게 되어 정말 기쁩니다.,2,0,0,0
이 제품을 사려고 생각하고 있고 차나 커피에 얼마나 많은 스틱을 넣어야 할지 알아내려고 하는 사람들을 위해 알려드리고자 합니다. ㅋㅋ!,1,0,0,0
이 제품이 나쁘다고 말하는 것이 아닙니다. 그저 제 8살 아이가 좋아하지 않을 뿐이에요.,1,0,0,0
이 제품이 두 개의 #10 캔(아주 큰 커피 캔이라고 생각하세요)에 포장되어 배송되어서 기뻤습니다.,2,0,0,0
"이 제품이 유기농이고, 유명 브랜드 식료품점에서 판매하는 첨가당 대신 천연 사탕수수 주스로 단맛을 냈다는 사실이 이 제품을 더욱 좋게 만듭니다.",2,0,0,0
이 제품이 제가 가장 좋아하는 사탕인 와인 껌과 성분이 거의 똑같아서 괜찮을 거라고 기대했습니다.,0,0,0,0
이 즐거운 장소의 서비스는 환상적입니다.,0,0,2,0
이 지역에는 작은 카페와 상점이 많아서 선택의 폭이 넓습니다.,0,0,0,2
이 지역은 시내 중심지에 가까워서 모든 것과 가깝습니다.,0,0,0,2
이 직원은 해고되어야 합니다.,0,0,1,0
이 차는 정말 맛있었어요.,2,0,0,0
이 차는 정말 매콤하네요!,2,0,0,0
이 차에서는 베르가못 맛을 전혀 느낄 수 없었습니다.,1,0,0,0
이 칩은 글루텐이 없습니다.,2,0,0,0
이 칩은 정말 맛있어요. 바삭바삭하고 가벼운 질감이 있어요.,2,0,0,0
이 커피 맛은 강합니다. 부드러운 커피 맛을 원하시면 다른 Coffee People 블렌드를 시도해 보세요.,1,0,0,0
"이 커피는 그렇게 많은 컵을 버려야 할 만큼 싸지 않고, 그래도 여전히 가치가 있습니다.",0,1,0,0
이 커피는 냄새도 좋고 맛도 좋아요. 우리는 커피를 절대 바꾸지 않을 거예요.,2,0,0,0
이 커피는 대담하고 신뢰할 수 있어서 기분이 좋아집니다!,2,0,0,0
이 커피는 에스프레소 음료에 적합하게 완벽하게 분쇄되어 제공됩니다.,2,0,0,0
이 커피는 이국적인 꽃향과 베리 향이 나는 중간 로스트 커피를 만들어냅니다.,2,0,0,0
"이 커피는 입맛을 압도하지 않고, 제가 우려했던 것처럼 인공적인 맛도 나지 않는 만족스러운 커피이기 때문에 제 계절별 로테이션에 포함될 것입니다 매운 호박 풍미 커피.",2,0,0,0
이 코코넛 워터는 고급 카테고리에 속합니다.,2,0,0,0
이 쿠키는 정말 맛있어요!,2,0,0,0
이 쿠키는 정말 맛있어요.,2,0,0,0
이 키트를 구매하기 전까지는 와인 제조에 필요한 모든 장비와인도 구입해야 한다는 걸 몰랐어요.,2,0,0,0
"이 특별한 맛은 제가 가장 좋아하는 맛인데, 대부분의 단백질 쉐이크처럼 묽지 않고, 저는 커피 맛이라면 뭐든 좋아하거든요.",2,0,0,0
이 특별한 맥주는 커피를 마시지 않는 사람들도 즐길 수 있어요.,2,0,0,0
이 특별한 얼 그레이는 맛있고 따뜻합니다.,2,0,0,0
이 특정 병에는 영양성분표에 적힌 그림과 같이 칼슘이 들어 있지 않습니다.,1,0,0,0
"이 패키지에는 핫 초콜릿 한 잔을 만들기에 충분한 양이 들어 있지 않으므로, 이 캐니스터는 원하는 만큼 넣어 완벽한 맛을 낼 수 있으므로 완벽합니다!",2,0,0,0
이 페퍼로니는 쫄깃쫄깃하고 약간 기름기가 있어요. 그런 걸 좋아하신다면 좋은 선택이 될 거예요.,2,0,0,0
"이 호텔은 그랜드 센트럴 터미널에서 걸어서 갈 수 있는 거리에 있어서 위치가 매우 좋고, 연극을 좋아하는 사람에게 이상적입니다.",0,0,0,2
"이 호텔은 레스토랑가에서 1블록, 극장가에서 2블록 떨어져 있으며 1박 평균 가격은 159달러입니다.",0,0,0,2
이 호텔은 많은 사업가들이 이용하지만 관광객들도 친절하고 예의 바른 직원 직원들 덕분에 매우 환영을 받습니다.,0,0,2,0
"이 호텔은 많은 항공사 직원들이 이용하며, 안내 데스크에서는 지도와 관광 정보를 제공해 매우 도움이 되었습니다.",0,0,2,0
"이 호텔은 매우 깨끗했고, 훌륭했습니다 아침 식사, 훌륭했습니다 서비스. 케이블카 노선과 가까웠습니다.",2,0,2,2
이 호텔은 바르셀로나의 모든 관광지로 가기에 좋은 위치에 있습니다위치. 호텔에 처음 들어왔을 때부터 나갈 때까지 직원들이 매우 친절합니다.,0,0,2,2
"이 호텔은 여러 가지 장점을 가지고 있습니다. 훌륭함환경, 친절하고 협조적직원, 편안함객실 등이 있습니다.",0,0,2,0
"이 호텔은 완벽한 위치에 위치해 있으며, 바쁜 하루를 보낸 후 수영과 사우나를 즐기러 돌아가는 것보다 더 나은 방법이 있을까요?",0,0,0,2
이 호텔은 이전 리뷰어가 언급했듯이 바르셀로나의 황폐한 지역에 위치하고 있지 않습니다.,0,0,0,2
"이 호텔은 정말 인상적이었습니다호텔, 관광 명소가 훌륭했고위치, 넓었고객실, 최고였습니다직원.",0,0,2,2
이 호텔은 판테온의 멋진 전망을 감상할 수 있는 라틴 지구에 이상적으로 위치해 있습니다.,0,0,0,2
"이 호텔의 가장 좋은 점은 직원, 객실 그리고 지하철역과의 근접성입니다.",0,0,2,2
